,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre,Top100
5270,0.6970000000000001,0.685,-7.215,0.0421,0.00388,0.0005059999999999999,0.0952,0.578,103.926,7,0
5271,0.737,0.65,-8.806000000000003,0.0453,0.0401,0.000122,0.238,0.812,93.009,9,0
5272,0.585,0.624,-8.966000000000003,0.0746,0.00418,0.0229,0.0765,0.728,180.503,9,0
5273,0.62,0.612,-5.3279999999999985,0.31,0.256,4.68e-06,0.1,0.721,184.981,9,0
5274,0.7390000000000001,0.583,-7.885,0.0356,0.0683,0.0131,0.307,0.662,90.037,9,0
5275,0.6559999999999999,0.366,-9.29,0.03,0.897,0.0028,0.182,0.463,135.964,9,0
5276,0.583,0.86,-5.214,0.0337,0.00277,0.00477,0.112,0.279,115.003,9,0
5277,0.541,0.5720000000000001,-7.295,0.0333,0.7170000000000001,8.14e-05,0.0982,0.125,97.989,6,0
5278,0.602,0.7979999999999999,-5.227,0.0465,0.465,8.78e-05,0.119,0.928,109.924,9,0
5279,0.483,0.556,-5.388,0.0344,0.598,0.0,0.122,0.332,131.786,9,0
5280,0.35700000000000004,0.3,-12.243,0.0341,0.8340000000000001,0.00886,0.0732,0.289,80.657,9,0
5281,0.684,0.763,-6.8610000000000015,0.046,0.0438,7.68e-05,0.0916,0.6779999999999999,99.918,9,0
5282,0.6459999999999999,0.6829999999999999,-8.517000000000001,0.274,0.33,2.65e-05,0.624,0.6679999999999999,76.88600000000002,9,0
5283,0.379,0.949,-1.81,0.0523,0.0279,0.0,0.179,0.797,104.0,9,0
5284,0.389,0.898,-6.445,0.265,0.617,6.73e-05,0.659,0.6970000000000001,170.167,9,0
5285,0.703,0.7070000000000001,-7.695,0.115,0.604,0.0,0.916,0.526,116.056,9,0
5286,0.7809999999999999,0.56,-6.356,0.0491,0.239,0.0,0.333,0.696,82.963,9,0
5287,0.607,0.86,-3.966,0.033,0.53,2.42e-05,0.173,0.377,123.961,9,0
5288,0.738,0.7240000000000001,-6.4670000000000005,0.0441,0.0376,0.0804,0.251,0.807,119.986,9,0
5289,0.4920000000000001,0.24,-13.386,0.0397,0.972,0.141,0.0736,0.279,85.49,9,0
5290,0.8220000000000001,0.58,-8.472999999999999,0.0303,0.00384,0.00221,0.0758,0.961,119.992,9,0
5291,0.688,0.608,-4.644,0.0275,0.539,0.0,0.295,0.8420000000000001,98.227,9,0
5292,0.6509999999999999,0.476,-8.711,0.0843,0.736,3.08e-06,0.175,0.909,89.928,9,0
5293,0.586,0.6629999999999999,-4.085,0.0284,0.202,0.0,0.193,0.495,138.035,6,0
5294,0.738,0.855,-7.565,0.209,0.39,0.0,0.152,0.922,97.091,7,0
5295,0.594,0.475,-6.18,0.0297,0.45,1.07e-06,0.103,0.249,75.928,6,0
5296,0.7090000000000001,0.684,-5.797999999999999,0.037000000000000005,0.0228,0.0,0.0751,0.728,123.729,9,0
5297,0.48,0.531,-7.19,0.0281,0.0191,0.0,0.118,0.223,75.055,8,0
5298,0.32,0.5870000000000001,-7.226,0.0433,0.55,0.0,0.0906,0.4370000000000001,98.035,6,0
5299,0.763,0.735,-6.609,0.196,0.0855,0.0,0.0484,0.934,112.404,9,0
5300,0.562,0.607,-7.67,0.0253,0.119,0.0,0.114,0.711,99.975,9,0
5301,0.6779999999999999,0.648,-6.518,0.0312,0.0209,0.0,0.175,0.971,114.95,9,0
5302,0.395,0.478,-9.242,0.0348,0.57,0.0,0.109,0.504,127.132,9,0
5303,0.547,0.949,-5.461,0.0355,0.161,0.0187,0.28600000000000003,0.362,105.961,9,0
5304,0.513,0.727,-5.029,0.0766,0.14400000000000002,4.98e-05,0.0904,0.831,134.743,9,0
5305,0.638,0.79,-5.05,0.0255,0.00233,0.428,0.298,0.885,103.997,9,0
5306,0.47,0.745,-8.234,0.0423,0.0179,0.0489,0.117,0.265,145.03,9,0
5307,0.578,0.755,-5.8039999999999985,0.136,0.0486,5.59e-05,0.0548,0.639,185.118,0,0
5308,0.964,0.503,-7.632999999999999,0.0451,0.0375,0.0627,0.118,0.823,125.001,9,0
5309,0.647,0.932,-3.88,0.0764,0.00359,7.57e-05,0.076,0.366,107.973,9,0
5310,0.557,0.894,-4.593,0.0301,0.355,0.000364,0.0861,0.431,120.065,9,0
5311,0.716,0.815,-5.882999999999999,0.0298,0.00209,0.00107,0.102,0.7020000000000001,117.001,6,0
5312,0.6679999999999999,0.73,-6.595,0.0235,0.014,0.405,0.546,0.611,107.981,0,0
5314,0.733,0.823,-10.057,0.0566,0.8190000000000001,0.00719,0.0612,0.925,154.65,4,0
5318,0.6809999999999999,0.81,-5.688,0.104,0.637,0.396,0.165,0.47,94.18,4,0
5319,0.636,0.7240000000000001,-8.24,0.0428,0.5479999999999999,0.0227,0.0707,0.923,135.915,4,0
5321,0.501,0.519,-5.88,0.0409,0.109,0.0,0.454,0.168,133.99,6,0
5322,0.6629999999999999,0.713,-6.647,0.112,0.0353,7.68e-06,0.0843,0.69,101.965,6,0
5323,0.6890000000000001,0.5820000000000001,-5.785,0.0675,0.271,0.0,0.112,0.555,102.05,6,0
5324,0.67,0.643,-4.553,0.0465,0.118,0.0,0.192,0.703,123.979,7,0
5325,0.696,0.8170000000000001,-3.862,0.109,0.075,0.0,0.187,0.782,98.064,6,0
5326,0.64,0.5329999999999999,-6.596,0.0706,0.119,0.0,0.0864,0.515,99.968,6,0
5327,0.6459999999999999,0.741,-4.973,0.034,0.0275,0.0,0.312,0.5710000000000001,123.077,6,0
5328,0.7340000000000001,0.442,-8.432,0.0557,0.0594,1.63e-05,0.213,0.0973,117.967,6,0
5329,0.7390000000000001,0.619,-6.669,0.162,0.0572,0.0,0.105,0.58,112.961,6,0
5330,0.774,0.753,-5.445,0.0517,0.153,0.0,0.0371,0.8959999999999999,119.002,6,0
5331,0.611,0.644,-7.607,0.0553,0.124,0.0,0.124,0.13,105.969,6,0
5332,0.58,0.391,-10.109,0.664,0.843,0.0,0.0368,0.487,74.328,7,0
5333,0.626,0.852,-6.261,0.303,0.0898,0.0,0.354,0.731,94.905,7,0
5334,0.411,0.322,-12.73,0.0293,0.8490000000000001,0.000763,0.0758,0.159,94.137,6,0
5335,0.8009999999999999,0.705,-1.756,0.206,0.0198,0.0,0.2,0.358,86.984,7,0
5336,0.616,0.649,-5.132999999999999,0.462,0.59,0.0,0.142,0.7509999999999999,78.131,7,0
5337,0.809,0.541,-6.525,0.252,0.855,0.000977,0.142,0.8109999999999999,92.132,7,0
5338,0.491,0.552,-8.334,0.307,0.0798,0.0,0.123,0.223,77.531,7,0
5339,0.932,0.298,-10.398,0.0681,0.603,0.0201,0.101,0.0383,118.017,7,0
5340,0.722,0.482,-11.249,0.325,0.0123,0.0,0.112,0.0842,81.735,7,0
5341,0.782,0.5589999999999999,-7.955,0.046,0.195,2.11e-06,0.112,0.199,88.038,7,0
5342,0.8340000000000001,0.5670000000000001,-5.16,0.1,0.188,0.0,0.0998,0.204,127.991,7,0
5343,0.449,0.667,-8.092,0.308,0.647,6.37e-06,0.113,0.085,80.751,7,0
5344,0.687,0.361,-9.541,0.255,0.6709999999999999,0.0,0.13,0.293,136.039,7,0
5345,0.8320000000000001,0.439,-9.594,0.0996,0.606,5.45e-06,0.11,0.53,145.004,7,0
5346,0.496,0.444,-8.152000000000001,0.0391,0.287,1e-05,0.168,0.154,137.774,6,0
5347,0.555,0.425,-10.863,0.307,0.0234,0.0,0.113,0.179,127.759,6,0
5348,0.511,0.512,-10.022,0.0912,0.584,0.0,0.112,0.264,129.996,7,0
5349,0.84,0.444,-10.58,0.211,0.532,0.000884,0.0623,0.376,131.999,7,0
5350,0.643,0.532,-9.712,0.374,0.732,0.00109,0.111,0.299,73.902,7,0
5351,0.341,0.404,-8.987,0.0989,0.378,0.000218,0.118,0.0399,73.322,6,0
5352,0.741,0.512,-9.568,0.34,0.486,0.0,0.14300000000000002,0.6709999999999999,87.022,7,0
5353,0.746,0.539,-6.412000000000001,0.0724,0.0148,0.0,0.119,0.345,133.915,7,0
5354,0.6890000000000001,0.491,-6.0420000000000025,0.0317,0.711,0.0,0.172,0.868,90.01100000000002,6,0
5355,0.378,0.254,-9.021,0.0353,0.8440000000000001,0.0,0.111,0.373,78.97800000000002,6,0
5356,0.698,0.349,-7.579,0.0351,0.8340000000000001,0.0,0.0804,0.446,121.898,6,0
5357,0.34,0.28800000000000003,-7.937,0.0321,0.531,0.0,0.134,0.322,89.03299999999999,6,0
5358,0.662,0.677,-6.371,0.0406,0.23,0.0,0.369,0.34700000000000003,99.017,6,0
5359,0.531,0.499,-8.793,0.0403,0.416,0.0,0.131,0.182,118.059,6,0
5360,0.451,0.452,-9.363,0.0574,0.439,0.0,0.478,0.386,57.523,6,0
5361,0.649,0.623,-6.0379999999999985,0.0603,0.634,0.0,0.0802,0.263,86.06200000000004,2,0
5362,0.625,0.33,-6.908,0.067,0.895,0.0,0.121,0.5479999999999999,161.259,6,0
5363,0.602,0.431,-5.03,0.032,0.687,0.0,0.108,0.419,82.958,6,0
5364,0.238,0.737,-5.289,0.109,0.00198,9.81e-06,0.374,0.443,81.90100000000002,6,0
5365,0.696,0.2,-13.091,0.0649,0.726,0.0,0.121,0.38,108.756,6,0
5366,0.342,0.527,-4.98,0.0275,0.247,0.0,0.299,0.355,172.252,9,0
5367,0.693,0.6579999999999999,-7.407999999999999,0.0398,0.0896,2.0600000000000006e-05,0.12,0.487,100.987,6,0
5368,0.659,0.348,-8.227,0.151,0.519,0.0,0.339,0.5820000000000001,84.376,6,0
5369,0.7070000000000001,0.267,-9.405,0.0299,0.8390000000000001,6.88e-06,0.0741,0.28600000000000003,115.026,6,0
5370,0.7140000000000001,0.311,-7.971,0.0442,0.8140000000000001,0.0,0.0916,0.442,110.643,6,0
5371,0.657,0.6,-5.271,0.0306,0.524,0.0,0.106,0.412,78.05,6,0
5372,0.401,0.461,-5.652,0.208,0.194,0.0,0.124,0.33,166.954,6,0
5373,0.531,0.269,-10.6,0.0406,0.866,0.0,0.116,0.52,84.186,6,0
5374,0.328,0.0976,-13.828,0.0457,0.937,4.2100000000000014e-05,0.101,0.127,172.875,6,0
5375,0.48,0.162,-10.238,0.0542,0.914,0.0,0.123,0.0949,75.301,6,0
5376,0.5379999999999999,0.368,-9.006,0.109,0.7879999999999999,0.000637,0.18600000000000005,0.326,109.991,6,0
5377,0.85,0.639,-8.207,0.24,0.154,0.0,0.165,0.51,130.017,7,0
5378,0.784,0.44,-6.566,0.0401,0.0263,1.9e-06,0.122,0.22,118.089,7,0
5379,0.69,0.462,-8.054,0.13,0.343,0.00218,0.113,0.325,157.655,7,0
5380,0.388,0.503,-5.627999999999999,0.0316,0.339,0.0,0.111,0.53,73.965,7,0
5381,0.609,0.5579999999999999,-8.834,0.279,0.00348,0.000226,0.4270000000000001,0.536,89.78399999999998,0,0
5382,0.759,0.4920000000000001,-10.338,0.12,0.736,0.00989,0.107,0.561,104.974,7,0
5383,0.622,0.515,-7.959,0.145,0.14400000000000002,0.0165,0.194,0.217,168.265,6,0
5384,0.5429999999999999,0.5670000000000001,-5.2410000000000005,0.129,0.468,0.0,0.171,0.35100000000000003,143.744,6,0
5385,0.8140000000000001,0.737,-4.8260000000000005,0.259,0.197,0.0,0.0954,0.461,171.687,7,0
5386,0.56,0.818,-6.269,0.294,0.0221,0.0,0.622,0.502,80.52600000000002,7,0
5387,0.618,0.836,-5.073,0.398,0.269,0.0,0.129,0.563,157.507,7,0
5388,0.5770000000000001,0.615,-8.741,0.13,0.0298,0.0,0.0969,0.112,94.05,7,0
5389,0.579,0.5870000000000001,-8.383,0.355,0.103,0.0,0.112,0.705,85.73200000000001,7,0
5390,0.691,0.5710000000000001,-7.911,0.54,0.122,0.0,0.108,0.531,154.259,7,0
5391,0.532,0.795,-3.46,0.327,0.121,0.0,0.142,0.579,155.595,6,0
5392,0.76,0.715,-7.127999999999999,0.0428,0.0543,9.07e-06,0.119,0.0479,142.035,7,0
5393,0.5920000000000001,0.496,-9.131,0.163,0.6859999999999999,0.0,0.104,0.125,103.683,6,0
5394,0.679,0.8490000000000001,-7.756,0.12,0.438,0.0,0.4320000000000001,0.6579999999999999,104.966,7,0
5395,0.742,0.72,-2.8760000000000003,0.116,0.0402,0.0008460000000000001,0.0839,0.97,77.01100000000002,7,0
5396,0.5379999999999999,0.708,-4.4510000000000005,0.389,0.07400000000000001,3.58e-06,0.28600000000000003,0.532,77.079,7,0
5397,0.784,0.913,-1.208,0.177,0.0114,0.00162,0.0831,0.59,126.054,7,0
5398,0.684,0.818,-4.477,0.128,0.0469,3.39e-06,0.119,0.336,123.938,6,0
5399,0.634,0.632,-4.52,0.0313,0.0129,0.000453,0.116,0.449,128.075,6,0
5400,0.612,0.8759999999999999,-6.247000000000001,0.0315,0.0167,0.175,0.189,0.187,120.022,6,0
5401,0.275,0.657,-3.9,0.0431,0.396,0.000148,0.305,0.219,169.638,6,0
5402,0.726,0.752,-7.401,0.0931,0.0529,0.145,0.201,0.174,128.035,6,0
5403,0.25,0.909,-5.407,0.0414,0.00909,0.848,0.136,0.322,128.025,3,0
5404,0.7170000000000001,0.752,-6.933,0.065,0.251,0.000468,0.0802,0.14,123.97,6,0
5405,0.6990000000000001,0.94,-5.9689999999999985,0.208,0.0853,0.0,0.336,0.652,122.079,6,0
5406,0.679,0.88,-5.4620000000000015,0.053,0.00577,0.0875,0.0725,0.5820000000000001,125.005,6,0
5407,0.545,0.747,-4.877,0.0429,0.00153,0.00397,0.135,0.224,128.045,3,0
5408,0.4320000000000001,0.655,-4.202,0.0447,0.11,4.55e-06,0.134,0.166,126.011,6,0
5409,0.575,0.954,-3.093,0.0442,0.0176,0.0506,0.0611,0.0882,124.978,3,0
5410,0.602,0.951,-3.969,0.0699,0.00116,0.609,0.392,0.345,125.005,3,0
5411,0.636,0.908,-3.01,0.0591,0.0324,0.00309,0.0883,0.353,127.994,6,0
5412,0.479,0.919,-3.443,0.153,0.116,0.000139,0.152,0.388,127.001,3,0
5413,0.7809999999999999,0.742,-4.978,0.0296,0.0649,0.0,0.293,0.91,109.915,6,0
5414,0.659,0.738,-5.072,0.0477,0.118,0.0,0.115,0.481,127.95,6,0
5415,0.7020000000000001,0.623,-8.36,0.0417,0.322,0.0,0.0858,0.503,104.974,6,0
5416,0.647,0.825,-5.02,0.0555,0.333,1.34e-05,0.405,0.19,104.037,6,0
5417,0.6,0.688,-8.339,0.201,0.159,1.29e-05,0.409,0.0793,99.977,6,0
5418,0.63,0.6940000000000001,-6.2570000000000014,0.0253,0.00281,0.0,0.0719,0.21600000000000005,97.005,6,0
5419,0.5429999999999999,0.682,-5.81,0.112,0.219,1.53e-06,0.085,0.424,179.972,6,0
5420,0.698,0.66,-5.4289999999999985,0.083,0.043,0.0,0.18600000000000005,0.35100000000000003,119.214,6,0
5421,0.5720000000000001,0.691,-4.783,0.123,0.0788,0.000132,0.0619,0.318,92.082,6,0
5422,0.593,0.6970000000000001,-5.416,0.0399,0.00289,0.0257,0.14,0.428,170.0,9,0
5423,0.7120000000000001,0.6559999999999999,-6.441,0.0787,0.0498,0.0,0.122,0.278,144.018,7,0
5424,0.643,0.904,-3.694,0.0739,0.0776,0.0,0.189,0.481,103.028,6,0
5425,0.56,0.8690000000000001,-2.391,0.237,0.114,2.88e-06,0.14300000000000002,0.866,190.036,6,0
5426,0.5670000000000001,0.562,-4.226,0.0571,0.00488,0.0,0.0661,0.522,92.808,2,0
5427,0.682,0.764,-5.9460000000000015,0.0383,0.0752,0.0,0.153,0.535,95.981,9,0
5428,0.792,0.5710000000000001,-7.539,0.094,0.301,0.0,0.1,0.556,99.999,7,0
5429,0.763,0.429,-8.079,0.385,0.309,0.000176,0.101,0.227,120.957,7,0
5430,0.691,0.5660000000000001,-5.212999999999999,0.227,0.28,0.0,0.106,0.29100000000000004,147.982,7,0
5431,0.8859999999999999,0.303,-11.199000000000002,0.792,0.521,0.0,0.16899999999999998,0.322,127.981,7,0
5432,0.758,0.7020000000000001,-5.331,0.059,0.0168,0.0,0.126,0.468,160.014,7,0
5433,0.922,0.516,-5.9670000000000005,0.298,0.005529999999999999,0.0,0.0392,0.645,139.02,7,0
5434,0.753,0.78,-5.835,0.0826,0.0258,0.0,0.0694,0.534,163.96200000000005,7,0
5435,0.759,0.73,-7.985,0.0516,0.145,3.06e-06,0.11,0.74,115.007,7,0
5436,0.813,0.593,-8.604,0.17600000000000002,0.466,0.0,0.185,0.626,74.982,7,0
5437,0.693,0.537,-6.579,0.285,0.257,7.88e-06,0.0992,0.244,86.682,7,0
5438,0.8029999999999999,0.648,-9.185,0.198,0.0288,0.0,0.0904,0.5379999999999999,131.925,7,0
5439,0.652,0.499,-7.795,0.54,0.161,0.0,0.318,0.871,161.11,7,0
5440,0.7979999999999999,0.779,-2.418,0.0785,0.039,0.0,0.125,0.237,146.006,7,0
5441,0.943,0.461,-6.066,0.115,0.025,0.0,0.0846,0.149,130.002,7,0
5442,0.73,0.743,-6.29,0.25,0.188,0.0,0.38,0.3,149.088,7,0
5443,0.7959999999999999,0.662,-5.676,0.0508,0.294,0.00112,0.0814,0.466,123.02,7,0
5444,0.655,0.498,-13.147,0.0479,0.0186,4.47e-06,0.139,0.508,162.861,7,0
5445,0.835,0.468,-6.97,0.239,0.029,0.0,0.245,0.401,126.072,7,0
5446,0.698,0.66,-7.882999999999999,0.052000000000000005,0.0226,0.0,0.0622,0.451,159.94899999999996,7,0
5447,0.941,0.6709999999999999,-6.259,0.322,0.00445,0.00284,0.139,0.198,140.048,7,0
5448,0.885,0.6709999999999999,-7.146,0.109,0.0665,0.0,0.0963,0.926,155.015,7,0
5449,0.774,0.507,-6.952000000000001,0.065,0.0636,0.0,0.138,0.508,140.067,7,0
5450,0.878,0.527,-5.194,0.111,0.0583,0.0,0.0976,0.17800000000000002,129.964,7,0
5451,0.7340000000000001,0.746,-7.7970000000000015,0.0542,0.000799,0.0,0.119,0.562,84.177,7,0
5452,0.928,0.56,-9.909,0.343,0.0187,0.0,0.103,0.52,139.987,7,0
5453,0.657,0.687,-5.318,0.445,0.207,0.0,0.201,0.434,83.098,7,0
5454,0.981,0.504,-8.133,0.0856,0.05,0.0,0.128,0.8109999999999999,125.99,7,0
5455,0.475,0.7390000000000001,-7.411,0.483,0.0278,0.0,0.0827,0.327,92.086,6,0
5456,0.706,0.677,-8.168,0.238,0.316,0.0,0.105,0.8320000000000001,157.855,7,0
5457,0.665,0.6509999999999999,-5.515,0.156,0.0414,0.0,0.0896,0.237,163.935,7,0
5458,0.935,0.746,-4.583,0.326,0.099,0.0,0.127,0.639,130.121,7,0
5459,0.585,0.856,-5.647,0.0584,0.0107,1.34e-05,0.0629,0.165,128.054,3,0
5460,0.598,0.8220000000000001,-4.791,0.0451,0.0696,0.0,0.3720000000000001,0.268,125.056,3,0
5461,0.642,0.908,-3.0,0.166,0.006520000000000001,1.5e-05,0.0863,0.735,125.001,6,0
5462,0.775,0.987,-2.563,0.126,0.00492,0.0,0.11,0.18600000000000005,128.105,7,0
5463,0.594,0.722,-5.751,0.0398,0.0156,0.0,0.0667,0.407,127.877,6,0
5464,0.6890000000000001,0.901,-1.431,0.0678,0.145,1.03e-05,0.459,0.6509999999999999,125.115,6,0
5465,0.6709999999999999,0.826,-5.766,0.309,0.00718,0.0,0.631,0.774,123.986,6,0
5466,0.655,0.6659999999999999,-5.309,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,6,0
5467,0.8290000000000001,0.8190000000000001,-3.43,0.131,0.13699999999999998,0.00792,0.282,0.35,123.944,6,0
5468,0.8140000000000001,0.755,-8.523,0.0751,0.013,0.0026,0.0889,0.55,122.981,3,0
5469,0.626,0.938,-3.005,0.0944,0.0039,0.000452,0.599,0.518,124.932,6,0
5470,0.662,0.884,-4.104,0.0599,0.014,3.7e-05,0.087,0.484,128.029,3,0
5471,0.584,0.89,-5.941,0.0343,0.047,0.8140000000000001,0.309,0.466,126.04,6,0
5472,0.562,0.906,-2.085,0.0758,0.105,0.0,0.145,0.674,124.146,6,0
5473,0.706,0.847,-4.405,0.0709,0.106,0.0888,0.13699999999999998,0.5920000000000001,124.906,3,0
5474,0.767,0.8079999999999999,-3.824,0.0369,0.114,0.0158,0.0996,0.715,124.934,6,0
5475,0.518,0.899,-3.314,0.0771,0.162,0.0,0.191,0.488,128.032,3,0
5476,0.638,0.889,-4.625,0.0377,0.012,0.49,0.321,0.62,125.04,3,0
5477,0.722,0.705,-5.8210000000000015,0.0505,0.161,1.63e-06,0.113,0.5329999999999999,124.016,6,0
5478,0.395,0.7440000000000001,-6.59,0.245,0.0576,0.0,0.0702,0.365,115.973,6,0
5479,0.7170000000000001,0.925,-1.902,0.147,0.0607,0.000438,0.19,0.92,125.993,6,0
5480,0.7040000000000001,0.989,-5.079,0.073,0.009000000000000001,0.0443,0.0814,0.123,127.992,7,0
5481,0.687,0.625,-6.942,0.0284,0.042,0.0,0.151,0.866,104.027,2,0
5482,0.508,0.513,-7.987999999999999,0.0265,0.647,0.000131,0.0828,0.123,89.72399999999998,2,0
5483,0.41,0.485,-6.362,0.0284,0.623,0.0,0.196,0.23,149.882,2,0
5484,0.545,0.903,-3.876,0.0602,0.128,0.0,0.111,0.847,174.115,2,0
5485,0.6709999999999999,0.544,-8.621,0.0306,0.117,3.12e-05,0.149,0.568,132.953,2,0
5486,0.716,0.76,-5.126,0.0299,0.16399999999999998,0.0,0.127,0.695,100.002,2,0
5487,0.603,0.7829999999999999,-5.305,0.0294,0.0954,0.0,0.349,0.605,91.981,2,0
5488,0.574,0.265,-11.3,0.0302,0.8270000000000001,2.25e-05,0.133,0.394,143.808,2,0
5489,0.48,0.805,-5.448,0.0451,0.117,0.0,0.079,0.467,169.949,2,0
5490,0.435,0.411,-8.482999999999999,0.0383,0.316,1.15e-05,0.111,0.172,189.677,2,0
5491,0.6459999999999999,0.7809999999999999,-4.6160000000000005,0.0313,0.208,0.0,0.125,0.565,94.975,6,0
5492,0.45,0.451,-8.426,0.031,0.248,0.00469,0.155,0.17,138.27100000000002,2,0
5493,0.6920000000000001,0.7090000000000001,-5.8889999999999985,0.03,0.0762,1.64e-06,0.103,0.662,80.015,2,0
5494,0.639,0.871,-5.774,0.044,0.0189,0.00463,0.0439,0.812,99.075,2,0
5495,0.614,0.614,-7.497000000000001,0.0314,0.104,3.59e-05,0.104,0.598,146.03,2,0
5496,0.384,0.545,-7.188,0.0351,0.281,0.0,0.149,0.179,168.106,2,0
5497,0.701,0.5,-8.82,0.0303,0.46,0.0,0.234,0.409,97.028,2,0
5498,0.589,0.79,-5.034,0.043,0.136,0.0,0.455,0.6940000000000001,89.863,2,0
5499,0.5760000000000001,0.478,-6.898,0.0397,0.782,0.0,0.119,0.873,159.983,2,0
5500,0.637,0.856,-5.649,0.0337,0.0366,0.0308,0.0809,0.285,160.06799999999996,7,0
5501,0.6829999999999999,0.604,-7.386,0.0424,0.22,3.3100000000000005e-05,0.076,0.551,82.01,6,0
5502,0.522,0.434,-9.237,0.179,0.34600000000000003,9.01e-06,0.107,0.5589999999999999,106.672,6,0
5503,0.7759999999999999,0.7340000000000001,-6.795,0.0702,0.253,3.12e-05,0.187,0.618,125.003,6,0
5504,0.7859999999999999,0.764,-2.935,0.0798,0.122,0.0,0.102,0.913,90.979,6,0
5505,0.569,0.779,-3.662,0.0359,0.377,0.0,0.0286,0.878,187.952,6,0
5506,0.526,0.758,-5.4579999999999975,0.0337,0.00146,0.0158,0.121,0.528,127.72,9,0
5507,0.276,0.28300000000000003,-8.588,0.0378,0.591,0.000138,0.0792,0.222,172.942,6,0
5508,0.5920000000000001,0.588,-4.8889999999999985,0.0405,0.118,0.0,0.138,0.336,81.99700000000001,6,0
5509,0.6759999999999999,0.619,-8.292,0.0916,0.0683,4.05e-06,0.188,0.195,114.981,6,0
5510,0.5429999999999999,0.7290000000000001,-5.142,0.13699999999999998,0.0402,0.0,0.101,0.252,82.11200000000002,6,0
5511,0.15,0.173,-15.79,0.0298,0.7440000000000001,0.000531,0.0685,0.0735,76.138,6,0
5512,0.454,0.804,-5.225,0.371,0.228,0.0,0.181,0.344,80.98,6,0
5513,0.639,0.871,-5.774,0.044,0.0189,0.00463,0.0439,0.812,99.075,2,0
5514,0.6509999999999999,0.29100000000000004,-16.102999999999998,0.0491,0.965,0.655,0.0954,0.511,99.014,6,0
5515,0.586,0.895,-5.223,0.117,0.00434,0.0,0.37,0.312,127.998,9,0
5516,0.343,0.8270000000000001,-6.327000000000001,0.0377,0.000886,1.08e-06,0.315,0.541,89.397,9,0
5517,0.6559999999999999,0.7,-7.176,0.0431,0.249,0.0,0.221,0.293,100.01,6,0
5518,0.532,0.768,-4.1389999999999985,0.087,0.314,0.0,0.0733,0.762,175.983,6,0
5519,0.5870000000000001,0.177,-12.522,0.0647,0.574,5.5399999999999985e-05,0.097,0.125,75.039,7,0
5520,0.475,0.532,-7.519,0.0337,0.897,0.14400000000000002,0.101,0.121,72.475,6,0
5521,0.7929999999999999,0.488,-5.807,0.0462,0.428,0.0,0.0823,0.5,133.957,6,0
5522,0.275,0.977,-5.93,0.0936,0.000306,0.417,0.251,0.5529999999999999,92.186,9,0
5523,0.7090000000000001,0.7979999999999999,-4.112,0.0636,0.191,2.87e-05,0.129,0.843,156.102,6,0
5524,0.301,0.908,-2.945,0.0452,0.0911,4.68e-05,0.113,0.471,124.732,3,0
5525,0.396,0.238,-15.045,0.0311,0.483,0.0011,0.0894,0.0755,74.714,6,0
5526,0.473,0.51,-10.343,0.179,0.0279,0.0,0.0548,0.424,88.11399999999998,6,0
5527,0.6990000000000001,0.29100000000000004,-6.845,0.0816,0.748,0.000237,0.129,0.397,128.17600000000002,6,0
5528,0.6509999999999999,0.775,-4.566,0.0264,0.00476,0.154,0.382,0.73,142.02700000000004,6,0
5529,0.687,0.629,-6.077000000000001,0.0298,0.192,0.0,0.105,0.5429999999999999,136.987,6,0
5530,0.7809999999999999,0.639,-8.548,0.0546,0.00336,0.34600000000000003,0.0349,0.604,126.02,6,0
5531,0.794,0.8959999999999999,-1.514,0.0677,0.00371,0.615,0.0876,0.5,125.999,7,0
5532,0.804,0.884,-4.166,0.289,0.112,0.0,0.332,0.6990000000000001,140.046,7,0
5533,0.637,0.928,-4.795,0.341,0.333,0.00306,0.614,0.5920000000000001,136.0,6,0
5534,0.8859999999999999,0.84,-3.386,0.0502,0.0164,0.006220000000000001,0.329,0.203,123.035,6,0
5535,0.7040000000000001,0.777,-5.729,0.195,0.0358,0.0,0.151,0.392,111.921,7,0
5536,0.792,0.7170000000000001,-4.759,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,3,0
5537,0.805,0.949,-2.404,0.0471,0.00145,0.795,0.0655,0.6629999999999999,128.005,7,0
5538,0.7020000000000001,0.753,-2.943,0.24,0.0609,1.38e-06,0.41,0.453,139.98,7,0
5539,0.693,0.789,-5.13,0.384,0.0168,0.366,0.0985,0.28300000000000003,117.055,6,0
5540,0.73,0.843,-5.9,0.159,0.007390000000000002,0.0006259999999999999,0.601,0.633,123.023,9,0
5541,0.457,0.899,-2.591,0.132,0.0019,0.0,0.831,0.298,147.268,3,0
5542,0.636,0.809,-4.7360000000000015,0.267,0.0453,0.0,0.516,0.536,96.742,7,0
5543,0.769,0.85,-4.434,0.256,0.488,0.000906,0.0973,0.476,92.521,7,0
5544,0.645,0.715,-5.97,0.172,0.362,0.0,0.0795,0.8009999999999999,131.969,6,0
5545,0.6759999999999999,0.669,-4.993,0.237,0.284,0.0,0.0787,0.195,128.91299999999998,6,0
5546,0.759,0.78,-4.0,0.16399999999999998,0.0803,0.0,0.171,0.715,157.961,7,0
5547,0.418,0.438,-8.222000000000001,0.0373,0.00626,0.883,0.181,0.408,134.762,9,0
